Id,Nombre,Institucion,Evento,Ciudad,Lugar,Formato,Fecha,Fecha.inicio,Fecha.fin,anio,Tipo,Cantidad,Rol,Links,observation
1001,Informática para niños,Liceo Informático,Alumnos K-12.,Ingeniero Luiggi. La Pampa,Argentina,In person,Abril-Diciembre 1994,,,1993,Course,7,Teacher,,Una clase a la semana de hora y media
1002,Sistema Operativo,Liceo Informático,Alumnos K-12.,Ingeniero Luiggi. La Pampa,Argentina,In person,Agosto-Diciembre 1993,,,1993,Course,7,Teacher,,Una clase a la semana de hora y media
1003,Base de Datos,Liceo Informático,Alumnos K-12.,Ingeniero Luiggi. La Pampa,Argentina,In person,Abril-Diciembre 1994,,,1994,Course,17,Teacher,,Una clase a la semana de hora y media
1004,Informática para niños,Liceo Informático,Alumnos K-12.,Ingeniero Luiggi. La Pampa,Argentina,In person,Abril-Diciembre 1994,,,1994,Course,12,Teacher,,Una clase a la semana de hora y media
1005,Intro a la computación,IBM-Banco Nación,,Ingeniero Luiggi. La Pampa,Argentina,In person,Agosto-Septiembre,,,1994,Course,5,Teacher,,Una clase a la semana de hora y media
1006,Sistema Operativo,Liceo Informático,,Ingeniero Luiggi. La Pampa,Argentina,In person,Abril-Diciembre 1994,,,1994,Course,9,Teacher,,Una clase a la semana de hora y media
1007,2das Jornadas sobre Informática- Educación y Sociedad,Liceo Informático II,,Santa Rosa,Argentina,In person,31 de Oct. 1 de Nov,31/10/1996,1/11/1996,1996,Conference,80,Organizer,,
1008,Actividades Plásticas (Internet),Colegio Universitario Liceo Informático II,Escuela secundaria,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1996,Course,27,Teacher,,
1009,Actividades Prácticas (Producción Multimedial),Colegio Universitario Liceo Informático II,Escuela secundaria,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1996,Course,27,Teacher,,
1010,Arquitectura y Sistemas Operativos,Colegio Universitario Liceo Informático II,Carrera de Analista de Sistemas.,Santa Rosa,Argentina,In person,Agosto-Diciembre,,,1996,Course,100,Teacher Assistant,,
1011,Introducción a la computación para niños,C.E.D.A.N.,Alumnos K-12.,Santa Rosa,Argentina,In person,Mayo-Noviembre 1996,,,1996,Course,18,Teacher,,
1012,Operador de PC,C.E.D.A.N.,,Santa Rosa,Argentina,In person,Mayo-Noviembre 1996,,,1996,Course,15,Teacher,,
1013,3ras Jornadas sobre Informática- Educación y Sociedad,Liceo Informático II,,Santa Rosa,Argentina,In person,30 y 31 de Octubre de 1997,30/10/1997,31/10/1997,1997,Conference,80,Organizer,,
1014,Actividades Plásticas (Internet),Colegio Universitario Liceo Informático II,Escuela secundaria,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1997,Course,23,Teacher,,
1015,Actividades Prácticas (Producción Multimedial),Colegio Universitario Liceo Informático II,Escuela secundaria,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1997,Course,23,Teacher,,
1016,Informática 7º año,Colegio Universitario Liceo Informático II,Tercer ciclo EGB.,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1997,Course,26,Teacher,,
1017,Informática 8º año,Colegio Universitario Liceo Informático II,Tercer ciclo EGB.,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1997,Course,26,Teacher,,
1018,Informática inicial para docentes,Subsecretaria de Coordinación - Ministerio de Cultura y Educación - Prov. de La Pampa,Docentes. ,Santa Rosa,Argentina,In person,Abril-Noviembre 1997,,,1997,Course,27,Teacher,,
1019,Informática inicial para niños,Colegio Universitario Liceo Informático II,Alumnos K-12.,Santa Rosa,Argentina,In person,Abril-Noviembre 1997,,,1997,Course,15,Teacher,,
1020,Multimedia Infantil,Colegio Universitario Liceo Informático II,Alumnos K-12.,Santa Rosa,Argentina,In person,Abril-Noviembre 1997,,,1997,Course,15,Teacher,,
1021,Práctica Visual (Diseño Gráfico por Computadora) - 8º año,Colegio Universitario Liceo Informático II,Tercer ciclo EGB.,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1997,Course,25,Teacher,,
1022,Técnicas de Multiprogramación,Colegio Universitario Liceo Informático II,Carrera de Analista de Sistemas.,Santa Rosa,Argentina,In person,Marzo-Julio,,,1997,Course,68,Teacher Assistant,,
1023,Utilización Pedagógica de la Informática en Escuelas Primarias,Subsecretaria de Coordinación - Ministerio de Cultura y Educación - Prov. de La Pampa,Docentes. ,Santa Rosa,Argentina,In person,Abril-Mayo 1997,,,1997,Course,35,Teacher,,
1024,Utilización Pedagógica de la Informática y Telemática en Escuelas de Nivel Medio,Subsecretaria de Coordinación - Ministerio de Cultura y Educación - Prov. de La Pampa,Docentes. ,Santa Rosa,Argentina,In person,Septiembre-Noviembre 1997,,,1997,Course,30,Teacher,,
1025,Informática 7º año,Colegio Universitario Liceo Informático II,Tercer ciclo EGB.,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1998,Course,25,Teacher,,
1026,Informática 8º año,Colegio Universitario Liceo Informático II,Tercer ciclo EGB.,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1998,Course,25,Teacher,,
1027,Internet en educación,4tas Jornadas sobre Informática- Educación y Sociedad,,Santa Rosa,Argentina,In person,31 de Octubre y 1 de Noviembre de 1998,31/10/1998,1/11/1998,1998,Invited Talk,70,Speaker,,
1030,Internet y Correo Electrónico,INTA,Investigadores,Anguil,Argentina,In person,julio 1998,,,1998,Course,45,Teacher,,
1029,Internet y Correo Electrónico,INTA,Investigadores,Anguil,Argentina,In person,agosto 1998,,,1998,Course,58,Teacher,,
1028,Internet y Correo Electrónico,INTA,Investigadores,Anguil,Argentina,In person,septiembre 1998,,,1998,Course,32,Teacher,,
1031,Práctica Visual (Diseño Gráfico por Computadora) - 8º año,Colegio Universitario Liceo Informático II,Tercer ciclo EGB.,Santa Rosa,Argentina,In person,Marzo-Diciembre,,,1998,Course,25,Teacher,,
1032,Sistemas de Computación,Colegio Universitario Liceo Informático II,Carrera de Analista de Sistemas.,Santa Rosa,Argentina,In person,Marzo-Julio,,,1998,Course,53,Teacher Assistant,,
1033,Capacitación en el uso del software de la encuesta AgroRADAR,INTA,Bolsa y Camara de Cereales de Bahia Blanca e INTA,EEA Anguil,Argentina,In person,abril 1999,1/4/1999,,1999,Course,18,Teacher,,
1034,Estimaciones agricolas con imágenes satelitales,Universidad Nacional de La Pampa,VII Jornadas Pampeanas de Ciencias Naturales,Consejo Profesional de Ciencias Naturales de La Pampa y Facultad de Ciencias Exactas y Naturales- UNLPam,Argentina,In person,diciembre 1999,1/12/1999,,1999,Lightning talk,30,Speaker,,
1035,SIG y Teledetección,Asociación Agrícola Ganadera de La Pampa,73º Exposición Rural- Comercial e Industrial de la Asociación Agrícola Ganadera de La Pampa-,Santa Rosa,Argentina,In person,septiembre de 1999,1/9/1999,,1999,Exhibition,200,Speaker,,
1036,AgroRADAR,Bolsa de Cereales de Buenos Aires,VII Encuentro de la Asociación Panamericana De Bolsas De Productos,Buenos Aires- Argentina,Latin America,In person,15 16 y 17 de Noviembre de 2000,15/11/2000,17/11/2000,2000,Invited Talk,200,Speaker,,
1037,Bases de Datos y SQL,INTA,EEA Anguil,Anguil- La Pampa,Argentina,In person,marzo 2000,1/3/2000,,2000,Course,10,Teacher,,
1038,Los números del Girasol en La Pampa,INTA,Jornada Presente y Futuro del Girasol para la región subhumeda y semiárida pampeana,Santa Rosa,Argentina,In person,1 de septiembre de 2000,1/9/2000,,2000,Invited Talk,200,Speaker,,
1039,SIG y Teledetección,Asociación Agrícola Ganadera de La Pampa,74º Exposición Rural y Comercial e Industrial,Santa Rosa,Argentina,In person,7 y 8 de Octubre de 2000,7/10/2000,8/10/2000,2000,Exhibition,200,Speaker,,
1040,Sistemas de Procesamiento de Datos,CENT N°1,Carrera de Auditoria Bancaria,Santa Rosa,Argentina,In person,Marzo-Diciembre 2000,,,2000,Course,32,Teacher,,
1041,Teledetección en el Agro,Asociación Agrícola Ganadera de La Pampa,Exposición Rural de Realico,Realicó,Argentina,In person,15 16 y 17 de Septiembre de 2000,15/9/2000,17/9/2000,2000,Exhibition,200,Speaker,,
1042,Manejo de la Información de AgroRADAR,INTA,Ronda de Trigo 2001,Este de La Pampa-Suroeste de Buenos Aires,Argentina,In person,12 al 16 de Noviembre de 2001,12/11/2001,16/11/2001,2001,Exhibition,80,Organizer,,
1043,Sistemas de Información Geográficos en el Agro,Asociación Agrícola Ganadera de La Pampa,75º Exposición Rural- Comercial e Industrial de la Asociación Agrícola Ganadera de La Pampa,Santa Rosa,Argentina,In person,7 y 8 de Octubre de 2001,7/10/2001,8/10/2001,2001,Exhibition,200,Speaker,,
1044,Jornada de Calidad Agroalimentaria y Trazabilidad,INTA,Profesionales,Anguil,Argentina,In person,15 de agosto de 2002,15/8/2002,,2002,Conference,70,Organizer,,
1045,Jornada de Sustentabilidad e Incertidumbre,INTA,Profesionales,Anguil,Argentina,In person,13 de junio de 2002,13/6/2002,,2002,Conference,60,Organizer,,
1048,Manejo de la Información de AgroRADAR,INTA,Ronda del Puerto 2002,Bahía Blanca,Argentina,In person,8 de octubre de 2002,8/10/2002,,2002,Exhibition,60,Organizer,,
1047,Manejo de la Información de AgroRADAR,INTA,Ronda de Trigo 2002,Este de La Pampa-Suroeste de Buenos Aires,Argentina,In person,25 al 29 de Noviembre de 2002,25/11/2002,29/11/2002,2002,Exhibition,100,Organizer,,
1046,Manejo de la Información de AgroRADAR,INTA,Ronda de Girasol 2002,Este de La Pampa-Suroeste de Buenos Aires,Argentina,In person,26 de Febrero al 1 de Marzo 2002,26/2/2002,1/3/2002,2002,Exhibition,50,Organizer,,
1049,AgroRADAR,INTA. La Dulce,1º Congreso Sobre Producción de Origen Agropecuario del SE Pampeano,Necochea,Argentina,In person,28 de Enero al 4 de Febrero de 2003,28/1/2003,4/2/2003,2003,Invited Talk,70,Speaker,,
1050,Aspectos Tecnológicos y Productivos - Almacenaje Comercial e Integración en un SIG,Facultad de Agronomía de la Universidad de Buenos Aires.,Curso de Posgrado “Especialización en Siembra Directa”.,Anguil,Latin America,In person,noviembre 2003,1/11/2003,,2003,Course,48,Teacher,,
1051,Manejo de la Información de AgroRADAR,INTA,Ronda de Trigo 2003,Este de La Pampa-Suroeste de Buenos Aires,Argentina,In person,24 al 28 de Noviembre de 2003,24/11/2003,28/11/2003,2003,Exhibition,80,Organizer,,
1052,Programando Microsoft SQL Server 2000,INTA,EEA Anguil,Anguil- La Pampa,Argentina,In person,24 al 28 de noviembre de 2003,24/11/2003,28/11/2003,2003,Course,21,Teacher,,
1053,Área Estratégica Tecnología de la Información,INTA,INTA Expone 2004,Oliveros (Santa Fé),Argentina,In person,28 al 30 de Octubre del 2004,28/10/2004,30/10/2004,2004,Exhibition,2000,Organizer,,
1054,Manejo de la Información de AgroRADAR,INTA,IV Ronda de trigo 2004,Este de La Pampa-Suroeste de Buenos Aires,Argentina,In person,29 de Noviembre al 3 de Diciembre del 2004,29/11/2004,3/12/2004,2004,Exhibition,90,Organizer,,
1055,Programación de Microsoft SQL Server 2000 con ASP.NET,INTA,Informáticos INTA,EEA Anguil,Argentina,In person,22 al 26 de Marzo 2004,22/3/2004,26/3/2004,2004,Course,23,Teacher,,
1056,Operación del sistema de carga y consulta de Agroprecipitaciones Web del proyecto RIAP,INTA,Profesionales de INTA,EEA Anguil,Argentina,In person,6 y 7 de Septiembre de 2005,6/9/2005,7/9/2005,2005,Course,7,Teacher,,
1057,Sistema de Carga y Consulta Informe Agronómico Mensual,INTA,Profesionales de INTA,EEA Anguil,Argentina,In person,2 y 3 de Noviembre de 2005,2/11/2005,3/11/2005,2005,Course,18,Teacher,,
1058,"Cartas Agroclimaticas De Temperaturas, Heladas Y Lluvia De La Provincia De La Pampa (Argentina)",,IX Congreso Argentino de Meteorología. Congremet IX,Buenos Aires,Argentina,In person,3 al 7 de octubre de 2005,3/10/2005,7/10/2005,2005,Lightning talk,48,Speaker,,Poster
1059,Área Estratégica Tecnología de la Información,INTA,INTA Expone 2006,General Roca (Río Negro),Argentina,In person,10- 11 y 12 de Noviembre 2006,10/11/2006,12/11/2006,2006,Exhibition,2000,Organizer,,
1060,Ganadería y Sistemas Mixtos en Siembra Directa,Facultad de Agronomía de la Universidad de Buenos Aires.,Curso de Posgrado “Especialización en Siembra Directa”.,,Latin America,In person,noviembre de 2006,1/11/2006,,2006,Course,56,Teacher,,
1061,Bases para la implementación de un Sistema de Información Agropecuaria en Red,INTA,Profesionales Venezolanos,La Pampa,Latin America,In person,octubre de 2007,1/10/2007,,2007,Course,26,Teacher,,
1062,Caracterización tecnológica del cultivo de Girasol,ASAGIR,IV Congreso Argentino de Girasol,Santa Rosa,Argentina,In person,mayo 2007,1/5/2007,,2007,Invited Talk,100,Speaker,,
1063,Hacia la nueva conectividad del INTA,INTA,Jornada Nacional INTA,Buenos Aires,Argentina,In person,27 y 28 de Noviembre de 2007,27/11/2007,28/11/2007,2007,Regular Talk,300,Speaker,,
1064,Las tecnologías de la información en la EEA INTA Anguil,Liceo Informático II. Santa Rosa,Quinta semana de la ciencia y la tecnología,Santa Rosa,Argentina,In person,8 al 15 de junio de 2007,8/6/2007,15/6/2007,2007,Invited Talk,35,Speaker,,
1065,Alarmas Agropecuarias a Teléfonos Celulares,Universidad Catolica Argentina,,Buenos Aires,Argentina,In person,12/08/2008,12/8/2008,,2008,Invited Talk,80,Speaker,https://yabellini.netlify.app/talk/2008_alarmas-uca/,
1066,Catálogo de Datos Georreferenciados del INTA,SADIO,Jornadas de Informática Industrial – Agroinformática. JAIIO 2008,Santa Fé,Argentina,In person,8 al 12 de septiembre de 2008,8/9/2008,12/9/2008,2008,Regular Talk,100,Speaker,https://yabellini.netlify.app/talk/2008_cai_geointa/,
1067,Introducción a Internet y Word,INTA,,Anguil,Argentina,In person,19 y 20 de Noviembre de 2008,19/11/2008,20/11/2008,2008,Course,53,Teacher,,
1068,"Red de Estaciones Meteorológicas Automáticas de la Estación Experimental Agropecuaria Anguil, La Pampa",SADIO,Jornadas de Informática Industrial – Agroinformática. JAIIO 2008,Santa Fé,Argentina,In person,8 al 12 de septiembre de 2008,8/9/2008,12/9/2008,2008,Regular Talk,100,Speaker,https://yabellini.netlify.app/talk/2008_agromet_anguil/,
1069,Red Termopluviométrica de la Red de Información Agropecuaria Nacional (RIAN),SADIO,Jornadas de Informática Industrial – Agroinformática. JAIIO 2008,Santa Fé,Argentina,In person,8 al 12 de septiembre de 2008,8/9/2008,12/9/2008,2008,Regular Talk,100,Speaker,https://yabellini.netlify.app/talk/2008_agromet_rian/,
1070,Sistema de Información  “Informe Agronómico Mensual”,SADIO,Jornadas de Informática Industrial – Agroinformática. JAIIO 2008,Santa Fé,Argentina,In person,8 al 12 de septiembre de 2008,8/9/2008,12/9/2008,2008,Regular Talk,100,Speaker,https://yabellini.netlify.app/talk/2008_si_rian/,
1071,Un Sistema de Información para el Inventario de Malezas en Girasol en la Provincia de La Pampa,SADIO,Jornadas de Informática Industrial – Agroinformática. JAIIO 2008,Santa Fé,Argentina,In person,8 al 12 de septiembre de 2008,8/9/2008,12/9/2008,2008,Regular Talk,100,Speaker,https://yabellini.netlify.app/talk/2008_cai_malezas/,
1072,VII Congreso Nacional de Trigo. V Simposio Nacional de Cereales de Siembra de Otoño-Invernal. I encuentro del Mercosur. 2007-2008,INTA - Universidad Nacional de La Pampa (UNLPam),INTA. Facultad de Agronomía de la Universidad Nacional de La Pampa.,Santa Rosa,Argentina,In person,,,,2008,Conference,250,Organizer,,
1073,Atlas Argentino de Fitopatología,SADIO,I Congreso Argentino de AgroInformática,Mar del Plata (Buenos Aires),Argentina,In person,24 al 28 de Agosto de 2009,24/8/2009,28/8/2009,2009,Regular Talk,200,Speaker,,
1074,Bases para la implementación de un Sistema de Información Agropecuaria en Red,,Profesionales Venezolanos,La Pampa,Latin America,In person,junio de 2009,1/6/2009,30/6/2009,2009,Course,21,Teacher,,
1075,El RADAR Meterológico de la EEA Anguil,INTA,Jornadas de actualización para profesionales sobre conservación de suelos.,Anguil,Argentina,In person,01/12/2009,1/12/2009,,2009,Invited Talk,27,Speaker,,
1076,Jornada de Capacitación sobre Búsqueda en Google,INTA,INTA Central,Buenos Aires,Argentina,In person,9 de octubre de 2009,9/10/2009,,2009,Course,35,Teacher,,
1077,Sistemas de información y base de datos de uso agropecuario,INTA,,Caracas,Venezuela,In person,2009,,,2009,Course,70,Teacher,,
1078,Taller Nacional “Capacitación del Atlas Fitopatológico Argentino”.,INTA,,Córdoba,Argentina,In person,18 y 19 de Noviembre de 2009.,18/11/2009,19/11/2009,2009,Course,47,Teacher,,
1079,,INTA,Jornada sobre Cambio Climático y Producción Agropecuaria.,,Argentina,In person,27 de marzo de 2009.,27/3/2009,,2009,Invited Talk,50,Speaker,,
1080,Alarmas Agropecuarias a Teléfonos Celulares,SADIO,39 JAIIO- Simposio de Informática en el Estado,Buenos Aires,Latin America,In person,30 de Agosto al 3 de Septiembre de 2010,30/8/2010,3/9/2010,2010,Regular Talk,80,Speaker,,
1081,Información para la gestión del sistema de transferencia y extensión del INTA,SADIO,39 JAIIO- Simposio de Informática en el Estado,Buenos Aires,Latin America,In person,30 de Agosto al 3 de Septiembre de 2010,30/8/2010,3/9/2010,2010,Regular Talk,80,Speaker,,
1083,INTRANET: herramientas de comunicación interna y gestión,INTA,EEA Villa Mercedes,Villa Mercedes- San Luis,Argentina,In person,21 de abril de 2010,21/4/2010,,2010,Course,37,Teacher,,
1082,INTRANET: herramientas de comunicación interna y gestión,INTA,EEA Anguil,Anguil- La Pampa,Argentina,In person,28 de Abritl de 2010,28/4/2010,,2010,Course,32,Teacher,,
1084,La importancia de cuantificar el recurso climático y el uso de los datos,Secretaría de Recursos Hídricos de La Pampa,Conferencia pública por el día nacional del agua,Santa Rosa,Argentina,In person,31/03/2010,31/3/2010,,2010,Invited Talk,35,Speaker,,
1085,RIAN- una red que nos puede contener a todos,INTA,Jornada de trabajo de asistentes de planificación institucional,Anguil,Argentina,In person,noviembre 2010,,,2010,Regular Talk,32,Speaker,,
1086,Sistema de Información “Informe de Estado Hídrico de Suelos”,SADIO,39 JAIIO- Congreso Argentino de Agro informática,Buenos Aires,Latin America,In person,30 de Agosto al 3 de Septiembre de 2010,30/8/2010,3/9/2010,2010,Regular Talk,200,Speaker,,
1087,Usos del RADAR Meteorológico en agricultura,,"Jornadas de Pronósticos Meteorológicos: conocimiento, usos y aprovechamiento.",Macachín,Argentina,In person,02/06/2010,2/6/2010,,2010,Invited Talk,100,Speaker,,
1088,Área Estratégica Tecnología de la Información,INTA,INTA Expone 2011,Marcos Juárez (Córdoba),Argentina,In person,abril 2011,,,2011,Exhibition,2000,Organizer,,
1089,Data Mining: el que busca encuentra,INTA,INTA Expone 2011 Región Pampeana,Córdoba,Argentina,In person,01/12/2011,1/12/2011,,2011,Podcast,2000,Speaker,https://inta.gob.ar/videos/data-mining-el-que-busca-encuentra,
1090,El uso de AgroTICs para generar las cartas agroclimáticas de la provincia de La Pampa,SADIO,Congreso Argentino de Agroinformática. 40 JAIIO,,Latin America,In person,29 de Agosto al 2 de Septiembre de 2011,29/8/2011,2/9/2011,2011,Regular Talk,70,Speaker,,
1091,Equipos interdisciplinarios en Agroinformática,SADIO,Congreso Argentino de Agroinformática. 40 JAIIO,,Latin America,In person,agosto 2011,30/8/2011,,2011,Keynote,70,Speaker,https://docs.google.com/presentation/d/1OL-u7zuH33mlE_ulPAZ8OZFws__CrHjp29HgZyTMTCk/,
1092,Manuales de campo de la RIAN para dispositivos móviles,SADIO,Congreso Argentino de Agroinformática. 40 JAIIO,,Latin America,In person,29 de Agosto al 2 de Septiembre de 2011,29/8/2011,2/9/2011,2011,Regular Talk,70,Speaker,,
1093,Red de Información Agropecuaria Nacional,INTA,Expo Ternero 2011,General Acha- La Pampa- Argentina,Argentina,In person,octubre 2011,,,2011,Invited Talk,50,Speaker,,
1094,7mo Congreso Argentino de Agroinformática. 42 JAIIO.,INTA-SADIO,,Córdoba,Latin America,In person,16 al 20 de septiembre de 2013.,16/9/2013,20/9/2013,2013,Conference,200,Organizer,,
1095,AgroTICs,INTA,Consejo Regional La Pampa San Luis,"Anguil, La Pampa",Argentina,In person,agosto 2013,,,2013,Invited Talk,25,Speaker,,
1096,Área Estratégica Tecnología de la Información,INTA,INTA Expone 2013,Patagonia Sur-Trelew (Chubut),Argentina,In person,4 al 6 de Octubre de 2013,4/10/2013,6/10/2013,2013,Exhibition,2000,Organizer,,
1097,Funcionamiento del RADAR Meteorológico de la EEA Anguil.,INTA,Alumnos del colegio Secundario Liceo Informático II en visita a la EEA Anguil.,Anguil,Argentina,In person,octubre de 2013.,,,2013,Regular Talk,18,Speaker,,
1098,Identificación de sistemas productivos preponderantes en una zona de la provincia de la pampa utilizando técnicas de datamining,SADIO,Congreso Argentino de Agroinformática. 42 JAIIO,Córdoba,Latin America,In person,16 al 20 de Septiembre de 2013,16/9/2013,20/9/2013,2013,Regular Talk,20,Speaker,,
1099,Sistema de informacion geografico del INTA,Asociación Agrícola Ganadera de La Pampa,Exposición Rural- Comercial e Industrial,Santa Rosa,Argentina,In person,Octubre,,,2013,Exhibition,200,Speaker,,
1100,VI Congreso Nacional- III del Mercosur y II Jornada Técnica de Productores sobre Manejo de Pastizales Naturales.2013,INTA,Profesionales,Santa Rosa,Latin America,In person,2013,,,2013,Conference,200,Organizer,,
1101,1ra conferencia y coloquio Gestión y uso de grandes datos aplicados al sector agropecuario y al manejo de los recursos naturales,INTA - Universidad Nacional de La Pampa (UNLPam),,Santa Rosa,Argentina,In person,3/12/2014,3/12/2014,,2014,Conference,38,Organizer,,
1102,INTA. AgroTICs,Asociación Agrícola Ganadera de La Pampa,Exposición Rural- Comercial e Industrial de la Asociación Agrícola Ganadera de La Pampa,Santa Rosa,Argentina,In person,Octubre,,,2014,Exhibition,200,Speaker,,
1103,Las nuevas tecnologías de la información y comunicación (NTICs): un puente para describir nuevos mundos.,INTA,Jornada: Editoriales Puertas Abiertas. Vieja Usina,Santa Rosa,Argentina,In person,16 de junio de 2014.,16/6/2014,,2014,Invited Talk,45,Speaker,https://youtu.be/uSRQR4TistA,
1104,Sistema de Información del Seguimiento Semanal de los Sistemas de Producción,SADIO,6º Congreso Argentino de AgroInformática,43 JAIIO,Latin America,In person,01/09/2014,1/9/2014,,2014,Regular Talk,80,Speaker,,
1105,,Universidad de Palermo,,Buenos Aires,Argentina,In person,1 al 5 de Septiembre de 2014,1/9/2014,5/9/2014,2014,Regular Talk,70,Speaker,,Buscar en los trabajos que presente en 2018 en las JAIIO
1106,16º Argentine Symposium on Artificial Intelligence. Argentina Expositora.,SADIO,ASAE-JAIIO,Rosario- Santa Fe- Argentina.,Latin America,In person,31 de agosto de 2015.,31/8/2015,,2015,Regular Talk,100,Speaker,,
1107,2da conferencia y coloquio Gestión y uso de grandes datos aplicados al sector agropecuario y al manejo de los recursos naturales,INTA - Universidad Nacional de La Pampa (UNLPam),,Santa Rosa,Argentina,In person,3/10/2015,3/10/2015,,2015,Conference,43,Organizer,,
1108,9º Simposio Argentino de Informática en el Estado. Expositora.,SADIO,,Rosario- Santa Fe- Argentina.,Latin America,In person,2-3 y 4 de Septiembre de 2015,2/9/2015,3/9/2015,2015,Regular Talk,100,Speaker,,
1109,AGRANDA Primer simposio argentino de grandes datos. Expositora.,SADIO,,Rosario- Santa Fe- Argentina.,Latin America,In person,1 y 2 de Septiembre de 2015.,1/9/2015,2/9/2015,2015,Regular Talk,100,Speaker,,
1110,Clasificación de granizo en superficie usando técnicas de minería de datos y datos de radar meteorológico.,SADIO,ASAI 2015. 44 JAIIO,,Latin America,In person,03/09/2015,3/9/2015,,2015,Regular Talk,50,Speaker,,
1111,El valor del acceso al conocimiento digitalizado en la toma de decisiones,INTA,Seminarios INTA Anguil,Anguil,Argentina,In person,19/08/2015,19/8/2015,,2015,Panel,35,Organizer,https://inta.gob.ar/noticias/seminario-interno-el-valor-del-acceso-al-conocimiento-digitalizado-en-la-toma-de-decisiones,
1112,Espacios de colaboración: la nueva Intranet de INTA,INTA,,Anguil,Argentina,In person,16 de septiembre de 2015,16/9/2015,,2015,Course,30,Teacher,,
1113,GeoINTA: la infraestructura de datos espaciales del INTA,,PampaSeg,Santa Rosa,Argentina,In person,11 y 12 de Diciembre 2015,11/12/2015,12/12/2015,2015,Regular Talk,67,Speaker,,
1114,Hacia una Arquitectura de Procesamiento de Datos del RADAR Meteorológico de INTA Anguil.,SADIO,SIE 2015 - 9º Simposio de Informática en el Estado,,Latin America,In person,04/09/2015,4/9/2015,,2015,Regular Talk,60,Speaker,,
1115,INTA. AgroTICs,Asociación Agrícola Ganadera de La Pampa,Exposición Rural- Comercial e Industrial,Santa Rosa,Argentina,In person,Octubre,,,2015,Exhibition,200,Speaker,,
1116,Síntesis de una Arquitectura de Procesamiento de Datos del RADAR Meteorológico de INTA Anguil.,SADIO,"AGRANDA 2015, 44 JAIIO",,Latin America,In person,02/09/2015,2/9/2015,,2015,Lightning talk,30,Speaker,,
1117,Uso del radar meteorológico y Data Mining para la clasificación de granizo,INTA,Compañías de Seguro Agricolas,Rosario- Santa Fe,Latin America,In person,11 de junio de 2015.,11/6/2015,,2015,Regular Talk,12,Speaker,,
1118,DESARROLLO DE SOFTWARE PARA EL PROCESAMIENTO Y ANÁLISIS DE DATOS DE LA RED DE RADARES METEOROLÓGICOS DEL INTA,,Congreso Argentino de Meteorología. Congremet 2015,Mar del Plata,Latin America,In person,26 al 29 de Mayo de 2015,26/5/2015,29/5/2015,2015,Lightning talk,50,Speaker,https://cenamet.org.ar/congremet/wp-content/uploads/2018/10/A006_BelliniSaibene.pdf,Poster
1119,8vo Congreso Argentino de AgroInformática. 43 JAIIO,INTA-SADIO,,Buenos Aires,Latin America,In person,5 y 6 de Septiembre de 2016,5/9/2016,6/9/2016,2016,Conference,200,Chair,,
1120,El uso de geotecnologías para el manejo de información agropecuaria,INTA-Universidad Nacional de La Pampa. ,,Santa Rosa- La Pampa.,Argentina,In person,17 y 18/11/2016,17/11/2016,18/11/2016,2016,Keynote,100,Speaker,,
1121,GeoINTA: aprovechando los mapas del INTA en Internet.,Radio Nacional,Radio con Voz/s,Santa Rosa,Argentina,In person,19/04/2016,19/4/2016,,2016,Podcast,1000,Speaker,https://inta.gob.ar/audios/yanina-bellini-geointa-aprovechando-los-mapas-del-inta-en-internet,
1122,GeoINTA: compartiendo datos por medio de la Infraestructura de Datos Espaciales del INTA,SADIO,10° Simposio de Informática en el Estado - SIE,Buenos Aires- Argentina.,Latin America,In person,7 al 9 de Septiembre de 2016.,7/9/2016,9/9/2016,2016,Regular Talk,70,Speaker,,
1123,INTA. Radar Meteorologico,Exposición Rural- Comercial e Industrial de la Asociación Agrícola Ganadera de La Pampa,,Santa Rosa,Argentina,In person,Octubre,,,2016,Exhibition,200,Speaker,,
1124,Introducción a la gestión de contenidos del sitio web de INTA,INTA,,Anguil,Argentina,In person,abril 2016,,,2016,Course,15,Teacher,,
1125,Introducción al Uso y Administración de espacios de colaboración de INTA,INTA,,Anguil,Argentina,In person,Junio a Agosto de 2016.,,,2016,Course,35,Teacher,,
1126,La industria espacial al servicio del agro,Radio Nacional,Radio con Voz/s,Santa Rosa,Argentina,In person,10/11/2016,10/11/2016,,2016,Podcast,1000,Speaker,https://inta.gob.ar/audios/la-industria-espacial-al-servicio-del-agro,
1127,La tarea del INTA en La Pampa,Facultad de Ciencias Humanas. Universidad Nacional de La Pampa,,Santa Rosa,Argentina,In person,9 de noviembre de 2016.,9/11/2016,,2016,Invited Talk,18,Speaker,,
